"Date Time","p (mbar)","T (degC)","Tpot (K)","Tdew (degC)","rh (%)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","sh (g/kg)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","max. wv (m/s)","wd (deg)","rain (mm)","raining (s)","SWDR (W/m²)","PAR (µmol/m²/s)","max. PAR (µmol/m²/s)","Tlog (degC)","CO2 (ppm)"
12.08.2020 23:30:00,  989.32,   19.91,  293.96,   18.71,   92.80,   23.29,   21.61,    1.68,   13.70,   21.85, 1166.29,    0.93,    1.46,  231.20,    0.00,    0.00,    0.00,    0.00,    0.00,   31.34,  449.10
12.08.2020 23:40:00,  989.33,   19.83,  293.88,   18.80,   93.80,   23.17,   21.74,    1.44,   13.78,   21.97, 1166.57,    0.81,    1.74,  201.90,    0.00,    0.00,    0.00,    0.00,    0.00,   31.27,  449.70
12.08.2020 23:50:00,  989.35,   19.76,  293.81,   18.83,   94.40,   23.07,   21.78,    1.29,   13.81,   22.02, 1166.85,    0.95,    1.75,  216.30,    0.00,    0.00,    0.00,    0.00,    0.00,   31.19,  449.00
13.08.2020 00:00:00,  989.41,   19.68,  293.72,   18.79,   94.60,   22.96,   21.72,    1.24,   13.77,   21.95, 1167.27,    1.29,    1.97,  211.60,    0.00,    0.00,    0.00,    0.00,    0.00,   31.11,  449.10
13.08.2020 00:10:00,  989.41,   19.56,  293.60,   18.77,   95.20,   22.79,   21.70,    1.09,   13.75,   21.93, 1167.76,    1.02,    1.81,  206.70,    0.00,    0.00,    0.00,    0.00,    0.00,   31.04,  451.90
13.08.2020 00:20:00,  989.39,   19.43,  293.47,   18.73,   95.70,   22.61,   21.63,    0.97,   13.71,   21.87, 1168.28,    1.35,    2.02,  201.60,    0.00,    0.00,    0.00,    0.00,    0.00,   30.95,  453.20
13.08.2020 00:30:00,  989.36,   19.26,  293.31,   18.69,   96.50,   22.37,   21.59,    0.78,   13.68,   21.82, 1168.94,    1.43,    2.12,  204.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.84,  455.80
13.08.2020 00:40:00,  989.26,   19.10,  293.15,   18.56,   96.70,   22.15,   21.42,    0.73,   13.58,   21.65, 1169.54,    1.06,    1.44,  210.60,    0.00,    0.00,    0.00,    0.00,    0.00,   30.74,  456.70
13.08.2020 00:50:00,  989.21,   19.00,  293.06,   18.55,   97.20,   22.01,   21.39,    0.62,   13.56,   21.63, 1169.89,    1.25,    1.83,  228.00,    0.00,    0.00,    0.00,    0.00,    0.00,   30.63,  459.20
13.08.2020 01:00:00,  989.14,   18.87,  292.93,   18.53,   97.90,   21.83,   21.37,    0.46,   13.55,   21.61, 1170.34,    1.19,    2.02,  202.10,    0.00,    0.00,    0.00,    0.00,    0.00,   30.53,  463.60
13.08.2020 01:10:00,  989.00,   18.79,  292.87,   18.47,   98.00,   21.72,   21.29,    0.43,   13.50,   21.52, 1170.53,    0.76,    1.58,  182.00,    0.00,    0.00,    0.00,    0.00,    0.00,   30.42,  464.40
13.08.2020 01:20:00,  988.96,   18.78,  292.86,   18.44,   97.90,   21.71,   21.25,    0.46,   13.48,   21.49, 1170.54,    0.84,    1.49,  183.70,    0.00,    0.00,    0.00,    0.00,    0.00,   30.33,  463.00
13.08.2020 01:30:00,  988.95,   18.75,  292.83,   18.49,   98.40,   21.67,   21.32,    0.35,   13.52,   21.56, 1170.62,    1.05,    1.87,  201.20,    0.00,    0.00,    0.00,    0.00,    0.00,   30.24,  461.60
13.08.2020 01:40:00,  988.81,   18.60,  292.69,   18.37,   98.60,   21.47,   21.16,    0.30,   13.42,   21.40, 1171.12,    0.81,    1.64,  171.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.17,  467.00
13.08.2020 01:50:00,  988.74,   18.44,  292.54,   18.33,   99.30,   21.25,   21.10,    0.15,   13.38,   21.34, 1171.71,    1.11,    1.71,  208.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.09,  468.80
13.08.2020 02:00:00,  988.67,   18.28,  292.38,   18.22,   99.60,   21.04,   20.95,    0.08,   13.29,   21.19, 1172.33,    0.90,    1.76,  197.30,    0.00,    0.00,    0.00,    0.00,    0.00,   30.02,  472.40
13.08.2020 02:10:00,  988.64,   18.23,  292.33,   18.23,  100.00,   20.97,   20.97,    0.00,   13.30,   21.21, 1172.49,    0.35,    0.69,  229.90,    0.00,    0.00,    0.00,    0.00,    0.00,   29.94,  470.00
13.08.2020 02:20:00,  988.59,   18.25,  292.36,   18.23,   99.90,   21.00,   20.98,    0.02,   13.31,   21.22, 1172.35,    0.47,    0.82,  183.00,    0.00,    0.00,    0.00,    0.00,    0.00,   29.88,  469.50
13.08.2020 02:30:00,  988.57,   18.10,  292.21,   17.92,   98.90,   20.80,   20.57,    0.23,   13.05,   20.81, 1173.11,    0.80,    1.83,  182.40,    0.00,    0.00,    0.00,    0.00,    0.00,   29.81,  469.50
13.08.2020 02:40:00,  988.66,   17.71,  291.81,   17.71,  100.00,   20.30,   20.30,    0.00,   12.87,   20.53, 1174.92,    0.67,    1.18,  185.20,    0.00,    0.00,    0.00,    0.00,    0.00,   29.74,  464.30
13.08.2020 02:50:00,  988.79,   18.09,  292.18,   17.96,   99.20,   20.79,   20.62,    0.17,   13.08,   20.86, 1173.39,    1.68,    2.53,  353.40,    0.00,    0.00,    0.00,    0.00,    0.00,   29.66,  454.20
13.08.2020 03:00:00,  988.75,   18.17,  292.26,   17.90,   98.30,   20.89,   20.54,    0.36,   13.02,   20.77, 1173.06,    0.55,    1.46,  228.60,    0.00,    0.00,    0.00,    0.00,    0.00,   29.57,  463.30
13.08.2020 03:10:00,  988.74,   18.23,  292.33,   17.88,   97.80,   20.97,   20.51,    0.46,   13.01,   20.75, 1172.82,    0.69,    1.17,   62.63,    0.00,    0.00,    0.00,    0.00,    0.00,   29.48,  465.30
13.08.2020 03:20:00,  988.70,   18.07,  292.17,   17.86,   98.70,   20.76,   20.49,    0.27,   12.99,   20.73, 1173.42,    0.31,    0.65,   23.63,    0.00,    0.00,    0.00,    0.00,    0.00,   29.41,  475.00
13.08.2020 03:30:00,  988.62,   17.97,  292.07,   17.76,   98.70,   20.63,   20.36,    0.27,   12.91,   20.60, 1173.79,    0.67,    2.04,  266.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.34,  471.90
13.08.2020 03:40:00,  988.55,   18.45,  292.56,   16.99,   91.20,   21.26,   19.39,    1.87,   12.29,   19.62, 1172.21,    1.47,    2.12,  274.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.28,  445.30
13.08.2020 03:50:00,  988.63,   18.87,  292.98,   17.63,   92.50,   21.83,   20.19,    1.64,   12.80,   20.43, 1170.26,    1.77,    2.31,   12.73,    0.00,    0.00,    0.00,    0.00,    0.00,   29.23,  459.40
13.08.2020 04:00:00,  988.55,   18.39,  292.50,   17.59,   95.10,   21.18,   20.15,    1.04,   12.77,   20.38, 1172.11,    0.50,    1.36,  234.70,    0.00,    0.00,    0.00,    0.00,    0.00,   29.18,  470.20
13.08.2020 04:10:00,  988.52,   17.91,  292.02,   17.39,   96.80,   20.56,   19.90,    0.66,   12.62,   20.13, 1174.12,    0.25,    0.49,  230.10,    0.00,    0.00,    0.00,    0.00,    0.00,   29.12,  470.20
13.08.2020 04:20:00,  988.46,   17.87,  291.99,   17.48,   97.60,   20.50,   20.01,    0.49,   12.69,   20.25, 1174.16,    0.32,    0.70,   80.60,    0.00,    0.00,    0.00,    0.00,    0.00,   29.08,  474.70
13.08.2020 04:30:00,  988.45,   17.63,  291.75,   17.26,   97.70,   20.20,   19.73,    0.46,   12.51,   19.96, 1175.25,    0.65,    1.24,  186.30,    0.00,    0.00,    0.00,    0.00,    0.00,   29.04,  481.00
13.08.2020 04:40:00,  988.51,   17.31,  291.42,   17.28,   99.80,   19.79,   19.75,    0.04,   12.52,   19.98, 1176.60,    0.74,    1.14,  218.10,    0.00,    0.00,    0.00,    0.00,    1.21,   29.01,  492.90
13.08.2020 04:50:00,  988.50,   17.30,  291.41,   17.30,  100.00,   19.78,   19.78,    0.00,   12.54,   20.01, 1176.62,    0.38,    1.34,  281.60,    0.00,    0.00,    0.00,    2.51,    4.17,   28.97,  495.30
13.08.2020 05:00:00,  988.50,   17.37,  291.48,   17.37,  100.00,   19.87,   19.87,    0.00,   12.60,   20.10, 1176.30,    0.76,    1.22,  232.90,    0.00,    0.00,    1.05,    6.82,    9.81,   28.93,  492.80
13.08.2020 05:10:00,  988.55,   17.48,  291.59,   17.48,  100.00,   20.01,   20.01,    0.00,   12.68,   20.24, 1175.85,    0.84,    1.36,  236.00,    0.00,    0.00,    3.89,   13.71,   17.88,   28.88,  489.30
13.08.2020 05:20:00,  988.50,   17.48,  291.59,   17.38,   99.40,   20.01,   19.89,    0.12,   12.61,   20.12, 1175.84,    0.26,    0.75,  334.20,    0.00,    0.00,    7.71,   23.47,   29.66,   28.85,  494.10
13.08.2020 05:30:00,  988.44,   17.39,  291.51,   17.36,   99.80,   19.89,   19.85,    0.04,   12.59,   20.08, 1176.15,    0.39,    0.55,   54.32,    0.00,    0.00,   15.54,   40.04,   53.44,   28.83,  492.60
13.08.2020 05:40:00,  988.43,   17.11,  291.23,   16.94,   98.90,   19.54,   19.33,    0.21,   12.25,   19.55, 1177.51,    0.70,    1.23,  205.60,    0.00,    0.00,   33.37,   72.22,   94.10,   28.81,  483.70
13.08.2020 05:50:00,  988.36,   16.91,  291.03,   16.78,   99.20,   19.30,   19.14,    0.15,   12.14,   19.37, 1178.32,    1.14,    1.34,  216.60,    0.00,    0.00,   60.26,  117.36,  152.03,   28.82,  472.20
13.08.2020 06:00:00,  988.28,   17.31,  291.44,   17.07,   98.50,   19.79,   19.49,    0.30,   12.36,   19.73, 1176.44,    1.20,    1.42,  211.70,    0.00,    0.00,  100.22,  177.37,  198.30,   28.84,  477.40
13.08.2020 06:10:00,  988.28,   17.78,  291.91,   17.23,   96.60,   20.39,   19.69,    0.69,   12.49,   19.93, 1174.45,    1.11,    1.49,  210.30,    0.00,    0.00,  113.74,  208.88,  217.67,   28.93,  476.30
13.08.2020 06:20:00,  988.31,   18.19,  292.32,   17.33,   94.70,   20.92,   19.81,    1.11,   12.56,   20.05, 1172.78,    1.06,    1.38,  188.30,    0.00,    0.00,  128.52,  242.47,  278.55,   29.10,  487.50
13.08.2020 06:30:00,  988.29,   18.65,  292.78,   17.38,   92.30,   21.53,   19.87,    1.66,   12.60,   20.11, 1170.88,    0.90,    1.56,  181.10,    0.00,    0.00,  144.18,  290.88,  341.11,   29.34,  501.50
13.08.2020 06:40:00,  988.25,   18.60,  292.74,   17.55,   93.60,   21.47,   20.09,    1.37,   12.74,   20.33, 1170.94,    1.03,    1.64,  186.30,    0.00,    0.00,  200.59,  392.06,  403.97,   29.62,  508.60
13.08.2020 06:50:00,  988.28,   19.26,  293.40,   17.75,   91.00,   22.37,   20.36,    2.01,   12.91,   20.60, 1168.21,    0.67,    1.24,  199.10,    0.00,    0.00,  216.89,  415.65,  451.45,   29.95,  508.10
13.08.2020 07:00:00,  988.33,   19.92,  294.06,   17.86,   87.90,   23.30,   20.48,    2.82,   12.99,   20.73, 1165.58,    0.61,    1.19,  168.60,    0.00,    0.00,  189.92,  379.40,  469.89,   30.33,  503.40
13.08.2020 07:10:00,  988.40,   20.10,  294.23,   17.81,   86.70,   23.57,   20.43,    3.13,   12.96,   20.67, 1164.97,    0.60,    1.13,  155.10,    0.00,    0.00,  208.31,  411.54,  517.91,   30.77,  496.30
13.08.2020 07:20:00,  988.42,   20.17,  294.30,   17.83,   86.40,   23.67,   20.45,    3.22,   12.97,   20.69, 1164.71,    0.92,    1.49,  170.50,    0.00,    0.00,  226.78,  458.23,  562.58,   31.21,  495.60
13.08.2020 07:30:00,  988.46,   20.44,  294.57,   17.93,   85.50,   24.07,   20.58,    3.49,   13.05,   20.82, 1163.63,    0.69,    1.16,  171.60,    0.00,    0.00,  292.22,  579.78,  631.83,   31.66,  497.80
13.08.2020 07:40:00,  988.47,   21.17,  295.30,   18.07,   82.50,   25.17,   20.77,    4.40,   13.17,   21.01, 1160.67,    0.82,    1.26,  171.30,    0.00,    0.00,  344.19,  673.61,  728.26,   32.16,  492.40
13.08.2020 07:50:00,  988.42,   21.64,  295.77,   17.90,   79.28,   25.91,   20.54,    5.37,   13.03,   20.78, 1158.86,    0.82,    1.35,  135.30,    0.00,    0.00,  404.50,  782.49,  801.70,   32.78,  483.60
13.08.2020 08:00:00,  988.35,   21.90,  296.04,   17.62,   76.68,   26.32,   20.18,    6.14,   12.80,   20.42, 1157.92,    1.02,    1.61,  182.60,    0.00,    0.00,  308.51,  614.42,  805.12,   33.46,  477.40
13.08.2020 08:10:00,  988.27,   21.83,  295.98,   17.63,   77.07,   26.21,   20.20,    6.01,   12.81,   20.44, 1158.09,    1.09,    1.90,  151.30,    0.00,    0.00,  189.93,  411.35,  584.33,   34.13,  476.80
13.08.2020 08:20:00,  988.20,   22.05,  296.20,   17.63,   76.01,   26.56,   20.19,    6.37,   12.81,   20.43, 1157.15,    0.45,    0.92,  128.40,    0.00,    0.00,  271.86,  567.95,  855.89,   34.61,  473.30
13.08.2020 08:30:00,  988.14,   22.71,  296.87,   17.61,   72.96,   27.65,   20.17,    7.48,   12.80,   20.42, 1154.51,    0.71,    1.72,  212.90,    0.00,    0.00,  455.91,  898.52,  942.30,   34.96,  468.30
13.08.2020 08:40:00,  988.03,   23.34,  297.51,   17.39,   69.26,   28.72,   19.89,    8.83,   12.62,   20.13, 1152.05,    0.75,    1.19,  223.00,    0.00,    0.00,  500.62,  984.46, 1003.26,   35.38,  458.40
13.08.2020 08:50:00,  987.98,   24.14,  298.32,   17.26,   65.47,   30.14,   19.73,   10.41,   12.52,   19.97, 1148.96,    1.12,    2.26,  210.30,    0.00,    0.00,  508.41, 1003.76, 1019.82,   35.96,  453.80
13.08.2020 09:00:00,  987.93,   24.72,  298.91,   17.43,   63.91,   31.20,   19.94,   11.26,   12.65,   20.19, 1146.57,    1.16,    2.61,  211.00,    0.00,    0.00,  518.55, 1029.97, 1059.13,   36.63,  452.50
13.08.2020 09:10:00,  987.87,   25.53,  299.72,   17.23,   60.15,   32.74,   19.69,   13.05,   12.49,   19.94, 1143.50,    1.76,    2.33,  147.60,    0.00,    0.00,  543.00, 1076.98, 1110.06,   37.32,  449.50
13.08.2020 09:20:00,  987.83,   26.01,  300.21,   17.23,   58.45,   33.69,   19.69,   14.00,   12.49,   19.93, 1141.62,    1.55,    2.43,  133.90,    0.00,    0.00,  565.34, 1125.15, 1151.83,   37.93,  449.00
13.08.2020 09:30:00,  987.88,   26.18,  300.38,   17.36,   58.35,   34.03,   19.85,   14.17,   12.60,   20.10, 1140.96,    1.37,    2.73,   74.04,    0.00,    0.00,  584.88, 1168.02, 1186.25,   38.48,  444.80
13.08.2020 09:40:00,  987.84,   26.04,  300.24,   17.31,   58.66,   33.75,   19.80,   13.95,   12.56,   20.04, 1141.47,    1.84,    2.60,   52.74,    0.00,    0.00,  596.11, 1191.51, 1227.76,   39.03,  441.60
13.08.2020 09:50:00,  987.81,   26.26,  300.46,   17.63,   59.06,   34.19,   20.19,   14.00,   12.81,   20.44, 1140.42,    2.58,    3.57,   69.32,    0.00,    0.00,  626.51, 1249.47, 1263.71,   39.53,  442.30
13.08.2020 10:00:00,  987.80,   26.30,  300.50,   17.26,   57.57,   34.27,   19.73,   14.54,   12.52,   19.97, 1140.46,    2.29,    3.40,   77.72,    0.00,    0.00,  624.75, 1250.12, 1298.52,   39.95,  437.60
13.08.2020 10:10:00,  987.75,   27.13,  301.34,   17.33,   55.08,   35.98,   19.82,   16.16,   12.58,   20.06, 1137.21,    1.86,    2.83,   59.07,    0.00,    0.00,  656.69, 1313.16, 1325.79,   40.29,  433.10
13.08.2020 10:20:00,  987.75,   27.60,  301.81,   17.20,   53.13,   36.98,   19.65,   17.33,   12.47,   19.89, 1135.51,    2.47,    3.57,   60.29,    0.00,    0.00,  673.06, 1302.76, 1367.05,   40.61,  432.40
13.08.2020 10:30:00,  987.80,   27.83,  302.04,   16.96,   51.65,   37.48,   19.36,   18.12,   12.28,   19.60, 1134.83,    2.09,    2.62,   63.45,    0.00,    0.00,  688.78, 1376.64, 1404.14,   40.91,  429.10
13.08.2020 10:40:00,  987.77,   28.29,  302.50,   16.97,   50.32,   38.50,   19.37,   19.13,   12.29,   19.61, 1133.06,    1.82,    3.29,   59.50,    0.00,    0.00,  706.82, 1421.22, 1436.66,   41.21,  425.30
13.08.2020 10:50:00,  987.67,   28.49,  302.71,   16.77,   49.09,   38.95,   19.12,   19.83,   12.13,   19.36, 1132.30,    2.08,    2.98,   66.08,    0.00,    0.00,  723.33, 1433.07, 1473.99,   41.52,  422.80
13.08.2020 11:00:00,  987.60,   28.80,  303.03,   16.65,   47.87,   39.65,   18.98,   20.67,   12.04,   19.22, 1131.12,    2.22,    3.39,   40.40,    0.00,    0.00,  739.80, 1481.24, 1501.14,   41.83,  415.60
13.08.2020 11:10:00,  987.56,   29.04,  303.27,   16.32,   46.23,   40.21,   18.59,   21.62,   11.79,   18.82, 1130.34,    2.28,    3.71,   33.95,    0.00,    0.00,  752.89, 1517.23, 1529.10,   42.11,  412.20
13.08.2020 11:20:00,  987.53,   29.43,  303.67,   16.71,   46.34,   41.12,   19.06,   22.07,   12.09,   19.30, 1128.65,    1.44,    3.21,  346.00,    0.00,    0.00,  723.27, 1439.00, 1533.42,   42.34,  412.90
13.08.2020 11:30:00,  987.48,   29.28,  303.52,   17.11,   47.94,   40.77,   19.54,   21.22,   12.40,   19.79, 1128.94,    2.34,    4.03,  279.50,    0.00,    0.00,  425.53,  855.86, 1683.23,   42.57,  416.80
13.08.2020 11:40:00,  987.46,   28.88,  303.12,   16.97,   48.63,   39.84,   19.37,   20.46,   12.29,   19.62, 1130.48,    1.57,    3.26,  276.50,    0.00,    0.00,  372.42,  758.43, 1710.47,   42.74,  415.70
13.08.2020 11:50:00,  987.42,   28.60,  302.84,   16.91,   49.22,   39.20,   19.29,   19.90,   12.24,   19.54, 1131.52,    1.86,    3.67,  279.90,    0.00,    0.00,  310.76,  651.28, 1321.18,   42.80,  416.60
13.08.2020 12:00:00,  987.36,   28.85,  303.10,   17.26,   49.61,   39.77,   19.73,   20.04,   12.52,   19.98, 1130.33,    1.29,    3.29,  295.40,    0.00,    0.00,  794.72, 1591.35, 1783.88,   42.77,  417.80
13.08.2020 12:10:00,  987.30,   29.61,  303.87,   17.38,   47.83,   41.55,   19.87,   21.68,   12.62,   20.13, 1127.36,    2.08,    4.53,  292.10,    0.00,    0.00,  715.66, 1445.10, 1643.30,   42.75,  417.80
13.08.2020 12:20:00,  987.29,   29.28,  303.54,   17.33,   48.61,   40.77,   19.82,   20.95,   12.58,   20.07, 1128.60,    2.95,    5.44,  282.90,    0.00,    0.00,  707.68, 1435.88, 1719.25,   42.83,  421.10
13.08.2020 12:30:00,  987.23,   28.88,  303.14,   17.38,   49.90,   39.84,   19.88,   19.96,   12.62,   20.14, 1130.00,    2.89,    4.83,  266.00,    0.00,    0.00,  593.46, 1222.37, 2000.87,   42.93,  422.60
13.08.2020 12:40:00,  987.20,   28.62,  302.88,   17.06,   49.63,   39.24,   19.48,   19.77,   12.36,   19.73, 1131.11,    2.47,    5.08,  282.00,    0.00,    0.00,  418.12,  874.85, 1219.20,   42.98,  421.20
13.08.2020 12:50:00,  987.24,   28.47,  302.73,   17.01,   49.91,   38.90,   19.42,   19.49,   12.32,   19.67, 1131.75,    2.27,    4.16,  252.90,    0.00,    0.00,  394.81,  827.11,  850.05,   42.96,  420.20
13.08.2020 13:00:00,  987.25,   28.42,  302.68,   16.87,   49.62,   38.79,   19.25,   19.54,   12.22,   19.50, 1132.02,    2.53,    5.27,  291.00,    0.00,    0.00,  555.04, 1154.39, 1598.05,   42.87,  419.10
13.08.2020 13:10:00,  987.13,   28.58,  302.85,   16.93,   49.36,   39.15,   19.33,   19.83,   12.27,   19.58, 1131.25,    1.75,    3.88,  337.80,    0.00,    0.00,  480.52,  992.18, 1233.06,   42.76,  418.10
13.08.2020 13:20:00,  987.11,   28.74,  303.01,   17.35,   50.22,   39.52,   19.85,   19.67,   12.60,   20.10, 1130.40,    1.45,    3.11,  239.60,    0.00,    0.00,  390.49,  816.20, 1063.48,   42.66,  417.50
13.08.2020 13:30:00,  987.20,   28.40,  302.66,   17.09,   50.37,   38.75,   19.52,   19.23,   12.39,   19.77, 1131.92,    1.39,    2.90,  281.70,    0.00,    0.00,  358.13,  745.77,  816.07,   42.58,  417.20
13.08.2020 13:40:00,  987.19,   28.37,  302.63,   16.90,   49.87,   38.68,   19.29,   19.39,   12.24,   19.54, 1132.12,    1.62,    3.42,  268.90,    0.00,    0.00,  407.53,  848.21, 1119.56,   42.51,  416.90
13.08.2020 13:50:00,  987.30,   28.29,  302.54,   16.94,   50.23,   38.50,   19.34,   19.16,   12.27,   19.59, 1132.53,    2.25,    4.09,  266.20,    0.00,    0.00,  404.90,  836.89, 1356.72,   42.44,  416.80
13.08.2020 14:00:00,  987.36,   28.03,  302.28,   16.85,   50.68,   37.92,   19.22,   18.70,   12.20,   19.46, 1133.63,    1.94,    3.58,  292.00,    0.00,    0.00,  388.18,  802.22, 1038.56,   42.36,  417.20
13.08.2020 14:10:00,  987.34,   28.05,  302.30,   17.18,   51.71,   37.97,   19.63,   18.33,   12.46,   19.88, 1133.35,    0.71,    1.50,  282.10,    0.00,    0.00,  302.39,  641.98,  664.61,   42.26,  416.80
13.08.2020 14:20:00,  987.39,   27.97,  302.21,   16.96,   51.23,   37.79,   19.36,   18.43,   12.29,   19.61, 1133.83,    1.76,    3.17,  258.30,    0.00,    0.00,  255.10,  543.43,  616.11,   42.18,  417.30
13.08.2020 14:30:00,  987.39,   27.56,  301.80,   16.91,   52.30,   36.90,   19.30,   17.60,   12.25,   19.54, 1135.40,    1.19,    2.77,  266.90,    0.00,    0.00,  177.07,  381.70,  451.02,   42.10,  417.90
13.08.2020 14:40:00,  987.33,   27.23,  301.48,   16.68,   52.55,   36.19,   19.02,   17.17,   12.07,   19.26, 1136.70,    1.85,    3.83,   18.20,    0.00,    0.00,   95.60,  213.16,  315.96,   41.97,  418.90
13.08.2020 14:50:00,  987.40,   26.82,  301.06,   16.86,   54.45,   35.33,   19.24,   16.09,   12.21,   19.48, 1138.24,    1.12,    2.55,  287.10,    0.00,    0.00,   46.61,  110.03,  134.90,   41.74,  419.70
13.08.2020 15:00:00,  987.49,   26.28,  300.51,   17.12,   57.14,   34.23,   19.56,   14.67,   12.41,   19.81, 1140.25,    1.24,    3.01,  297.70,    0.00,    0.00,   40.58,   98.75,  107.68,   41.42,  420.90
13.08.2020 15:10:00,  987.47,   25.64,  299.87,   17.09,   59.21,   32.96,   19.51,   13.44,   12.38,   19.76, 1142.69,    0.95,    1.84,  264.80,    0.00,    0.00,   49.61,  121.24,  134.69,   41.04,  422.30
13.08.2020 15:20:00,  987.48,   25.40,  299.63,   17.06,   59.97,   32.49,   19.48,   13.01,   12.37,   19.73, 1143.64,    0.76,    1.51,  239.80,    0.00,    0.00,   65.09,  153.48,  163.41,   40.62,  423.00
13.08.2020 15:30:00,  987.57,   25.47,  299.69,   17.15,   60.05,   32.63,   19.59,   13.03,   12.43,   19.84, 1143.43,    0.62,    1.54,  106.20,    0.00,    0.00,   71.81,  164.79,  168.87,   40.19,  423.60
13.08.2020 15:40:00,  987.65,   25.48,  299.69,   17.30,   60.59,   32.65,   19.78,   12.87,   12.55,   20.03, 1143.40,    0.48,    1.10,  292.30,    0.00,    0.00,   81.99,  187.56,  211.42,   39.80,  423.90
13.08.2020 15:50:00,  987.59,   25.41,  299.63,   17.27,   60.71,   32.51,   19.74,   12.77,   12.53,   19.99, 1143.62,    1.10,    2.43,   38.95,    0.00,    0.00,  101.66,  228.27,  237.83,   39.46,  422.40
13.08.2020 16:00:00,  987.55,   25.23,  299.45,   17.47,   62.14,   32.16,   19.99,   12.18,   12.69,   20.24, 1144.15,    1.19,    2.33,   28.68,    0.00,    0.00,  106.10,  235.57,  240.18,   39.16,  422.70
13.08.2020 16:10:00,  987.52,   25.39,  299.61,   17.60,   62.08,   32.47,   20.16,   12.31,   12.80,   20.41, 1143.42,    0.52,    1.01,   83.30,    0.00,    0.00,   95.45,  212.68,  222.08,   38.87,  423.10
13.08.2020 16:20:00,  987.49,   25.47,  299.70,   18.12,   63.85,   32.63,   20.83,   11.79,   13.23,   21.10, 1142.79,    0.61,    1.56,   47.72,    0.00,    0.00,   92.43,  205.35,  208.69,   38.62,  425.90
13.08.2020 16:30:00,  987.47,   25.61,  299.84,   18.15,   63.44,   32.90,   20.87,   12.03,   13.25,   21.14, 1142.21,    0.62,    1.44,  108.10,    0.00,    0.00,   97.31,  215.08,  216.86,   38.42,  428.00
13.08.2020 16:40:00,  987.46,   25.78,  300.01,   17.97,   62.09,   33.23,   20.63,   12.60,   13.10,   20.90, 1141.65,    0.57,    1.91,  257.10,    0.00,    0.00,   94.67,  209.20,  215.56,   38.26,  427.60
13.08.2020 16:50:00,  987.39,   25.84,  300.08,   17.73,   60.95,   33.35,   20.33,   13.02,   12.90,   20.59, 1141.48,    0.75,    1.62,  218.00,    0.00,    0.00,   82.54,  181.59,  200.28,   38.13,  425.90
13.08.2020 17:00:00,  987.32,   25.79,  300.03,   17.54,   60.39,   33.25,   20.08,   13.17,   12.75,   20.34, 1141.70,    1.09,    2.82,  226.90,    0.00,    0.00,   70.43,  153.82,  164.01,   38.03,  423.80
13.08.2020 17:10:00,  987.29,   25.59,  299.83,   17.39,   60.54,   32.86,   19.89,   12.97,   12.63,   20.15, 1142.51,    1.21,    2.70,  248.00,    0.00,    0.00,   67.72,  147.49,  150.89,   37.93,  421.90
13.08.2020 17:20:00,  987.34,   25.32,  299.56,   17.16,   60.62,   32.34,   19.60,   12.73,   12.44,   19.85, 1143.73,    1.90,    3.44,  254.00,    0.00,    0.00,   73.53,  161.64,  166.35,   37.81,  422.30
13.08.2020 17:30:00,  987.37,   24.94,  299.18,   16.76,   60.45,   31.61,   19.11,   12.50,   12.13,   19.36, 1145.44,    2.64,    3.65,  251.50,    0.00,    0.00,   74.91,  164.06,  165.17,   37.66,  420.50
13.08.2020 17:40:00,  987.46,   24.73,  298.96,   16.38,   59.76,   31.22,   18.66,   12.56,   11.84,   18.89, 1146.55,    3.07,    4.52,  250.20,    0.00,    0.00,   67.59,  146.09,  161.48,   37.46,  418.20
13.08.2020 17:50:00,  987.55,   24.48,  298.70,   16.61,   61.55,   30.76,   18.93,   11.83,   12.01,   19.17, 1147.50,    2.55,    4.33,  252.10,    0.00,    0.00,   48.96,  109.49,  124.69,   37.21,  417.70
13.08.2020 18:00:00,  987.52,   24.36,  298.58,   16.74,   62.51,   30.54,   19.09,   11.45,   12.11,   19.33, 1147.86,    2.70,    4.06,  253.20,    0.00,    0.00,   43.49,   95.13,   99.59,   36.93,  417.60
13.08.2020 18:10:00,  987.53,   24.38,  298.60,   16.89,   63.02,   30.57,   19.27,   11.31,   12.23,   19.51, 1147.71,    3.00,    4.38,  255.70,    0.00,    0.00,   36.91,   79.85,   91.28,   36.64,  417.30
13.08.2020 18:20:00,  987.45,   24.39,  298.62,   16.84,   62.78,   30.59,   19.21,   11.39,   12.19,   19.45, 1147.61,    3.17,    4.47,  251.40,    0.00,    0.00,   29.57,   64.07,   70.91,   36.35,  416.20
13.08.2020 18:30:00,  987.40,   24.34,  298.57,   16.74,   62.59,   30.50,   19.09,   11.41,   12.11,   19.33, 1147.79,    2.73,    3.83,  248.20,    0.00,    0.00,   21.12,   46.39,   53.83,   36.07,  415.40
